group,cohort,cohort_size,relative_rank,relative_rank_se,relative_country,relative_country_se,mean_country,ed,ed_mothed,abs_ed_im
PAN,1970s,599.5013747215271,0.6717043845318577,0.052253673253066936,0.448584940817232,0.03437956721438608,8.679583474273663,11.485197368421051,6.711256117455139,0.7563342671557696
PAN,1980s,767.28668653965,0.6381816404324397,0.044340602979462095,0.43920880536060836,0.03408576712232865,9.769432847177487,11.885456885456884,7.686462324393358,0.6746692497668391
PAN,1990s,716.3089135289192,0.47693603455752304,0.04496135135818844,0.2534513598422181,0.027489228941769434,5.532431503590946,11.80998613037448,8.736338797814208,0.6087664473511045
PER,Before 1950s,297.0326241031289,0.5847772572759347,0.051889925339081606,0.8031905127219471,0.06324907784504327,12.293862333651692,9.119266055045873,3.945121951219513,0.5657006335847674
PER,1950s,376.453370757401,0.5972859534158561,0.04292647874949414,0.6805418615454865,0.056612542272059425,12.663533541095106,9.794701986754967,3.768131868131869,0.7165939382706796
PER,1960s,585.7660434320569,0.4951330194033281,0.03717071110984881,0.4978536026233084,0.03574182327842775,6.863348856728812,10.822603719599428,4.035360678925036,0.8136030165151513
PER,1970s,846.6427359059453,0.5080197000322549,0.029345992196510032,0.4333005799035242,0.025408864594909073,6.302229395676766,11.50046425255339,5.081792975970429,0.8507889620103709
PER,1980s,976.9765955507755,0.4945282435377493,0.028044224361024512,0.36475778661525393,0.02199022703504883,8.370320721904907,12.208403361344537,6.512938230383969,0.8074169865915379
PER,1990s,789.4281042292714,0.3993804988490081,0.029646818034830203,0.22160730841774418,0.021499810298640242,4.85791396762896,11.995201535508635,7.646863117870717,0.7218533699859597
PRY,Before 1950s,112.48059046268463,0.7808568354257622,0.15064699378340587,0.7267336364763709,0.16860204205199486,8.511301876211046,6.36697247706422,2.68859649122807,0.4649122807017544
PRY,1950s,338.06873601675034,0.7699132710147263,0.06580858106561191,0.8294369202791826,0.1014550270814705,2.141714032725668,7.75,3.542521994134897,0.5747800586510264
PRY,1960s,404.3694880604744,0.8401413031198796,0.05655492668926687,0.7210153521215209,0.05462041447523304,8.99685778777116,8.364089775561098,4.197303921568628,0.6225490196078431
PRY,1970s,605.6386882662773,0.6789961983628984,0.047529223873867876,0.6790987435011712,0.04754456253687666,8.3365866703099325,9.553542009884678,4.660392798690671,0.6988543371522095
PRY,1980s,829.6241270303726,0.629345114750069,0.04047997275470451,0.49810635357059346,0.029600926307087126,11.55036239021153,11.35534213685474,5.743727598566307,0.8040621266427718
PRY,1990s,641.4732716679573,0.5358875268955157,0.044330516130807046,0.2965318565428817,0.02891342146380384,7.045456262380174,11.551083591331269,6.418981481481483,0.7762345679012346
SLV,Before 1950s,399.52552580833435,0.5753676755567536,0.050721641420561375,1.0922158234891732,0.10219591518791052,9.152513340948964,5.019900497512438,1.3923267326732667,0.38366336633663367
SLV,1950s,393.71369075775146,0.5057132899306866,0.04903488941270995,0.9800280782247435,0.0875513650738614,11.922174588518914,6.163316582914572,1.56265664160401,0.5288220551378446
SLV,1960s,508.70132929086685,0.582194531666051,0.03960079766397154,0.8348367523078158,0.06684981670518113,-0.0032459043296394073,7.380582524271838,2.1446601941747576,0.6058252427184466
SLV,1970s,750.8103103041649,0.5915171060910552,0.03374907284708717,0.6832393819398557,0.045591985924727366,6.775970340364455,8.982804232804234,3.2647831800262797,0.7056504599211564
SLV,1980s,836.1809692978859,0.5841389789517617,0.029816617356136603,0.5587427889872738,0.0297382027475955,7.632159022242522,10.216312056737586,4.289598108747046,0.7801418439716312
